time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-06-04T15:00:00Z,31.1,31.42,2.1,285,897.5,878.5,125
2018-06-04T16:00:00Z,31.1,30.4,1.5,327.5,756,839.5,118
2018-06-04T17:00:00Z,31.7,29.38,3.1,280,575,780,104
2018-06-04T18:00:00Z,31.7,30.37,2.6,300,371.5,678.5,84.5
2018-06-04T19:00:00Z,29.4,34.64,2.1,270,169,475,59
2018-06-04T20:00:00Z,26.7,50.56,0,323.33,22.5,99,15.5
2018-06-04T21:00:00Z,24.4,62.18,0,280,0,0,0
2018-06-04T22:00:00Z,22.8,70.68,0,69.17,0,0,0
2018-06-04T23:00:00Z,21.1,75.96,0,49.23,0,0,0
2018-06-05T01:00:00Z,20,81.29,2.1,290,0,0,0
2018-06-05T02:00:00Z,20,81.29,0,0,0,0,0
2018-06-05T03:00:00Z,18.9,87.05,0,192.5,0,0,0
2018-06-05T04:00:00Z,20,75.78,2.1,330,0,0,0
2018-06-05T05:00:00Z,19.4,75.68,3.1,10,0,0,0
2018-06-05T06:00:00Z,19.4,75.68,2.6,10,14,37.5,11.5
2018-06-05T07:00:00Z,21.1,68.13,3.1,20,121,218,73
2018-06-05T08:00:00Z,23.3,55.49,4.6,40,325,512.5,114.5
2018-06-05T09:00:00Z,25.6,53.96,5.1,40,540,681.5,137
2018-06-05T10:00:00Z,25.6,53.96,3.6,80,588.5,428.5,273
2018-06-05T11:00:00Z,26.7,48.65,3.6,60,525.5,124,416.5
2018-06-05T12:00:00Z,26.7,48.65,3.1,60,610,148.5,468.5
2018-06-05T13:00:00Z,28.3,46.04,2.1,50.77,837,443.5,403
2018-06-05T14:00:00Z,28.3,42.62,1.5,117.69,917,710.5,238.5
2018-06-05T15:00:00Z,29.4,41.56,1.5,174.62,790,586,272.5
2018-06-05T16:00:00Z,29.4,41.56,1.5,20,609.5,422,283.5
2018-06-05T17:00:00Z,29.4,41.56,0,204.62,441,330,240
2018-06-05T18:00:00Z,28.3,47.54,2.6,220,265,240.5,162
2018-06-05T19:00:00Z,27.2,56.47,2.1,210,78,30.5,70
2018-06-05T20:00:00Z,26.1,60.24,0,3.08,9.5,1,9.5
2018-06-05T21:00:00Z,24.4,71.42,0,0,0,0,0
2018-06-05T22:00:00Z,22.8,81.15,0,26.67,0,0,0
2018-06-05T23:00:00Z,21.7,81,0,58.18,0,0,0
2018-06-06T01:00:00Z,20.6,83.98,1.5,250,0,0,0
2018-06-06T02:00:00Z,20,83.91,0,24.62,0,0,0
2018-06-06T03:00:00Z,19.4,84.38,1.5,320,0,0,0
2018-06-06T04:00:00Z,18.9,87.05,0,74.62,0,0,0
2018-06-06T05:00:00Z,17.8,89.78,1.5,210,0,0,0
2018-06-06T06:00:00Z,18.3,90.39,0,117.69,17,84.5,11.5
2018-06-06T07:00:00Z,21.1,81.44,0,81.54,155,466.5,53.5
2018-06-06T08:00:00Z,25.6,59.75,0,285.83,355.5,681,77.5
2018-06-06T09:00:00Z,27.8,50.85,1.5,240,561,794,91.5
2018-06-06T10:00:00Z,28.9,42.78,3.1,270,743.5,856,102
2018-06-06T11:00:00Z,29.4,39.98,1.5,282.5,886.5,890,110.5
2018-06-06T12:00:00Z,31.1,37.7,2.6,200,970,883,131
2018-06-06T13:00:00Z,31.1,37.7,2.1,275,1008,909,118.5
2018-06-06T14:00:00Z,32.8,35.59,3.1,207.5,960.5,846.5,152
2018-06-06T15:00:00Z,32.2,35.42,4.1,200,862.5,797,161.5
2018-06-06T16:00:00Z,32.8,32.94,4.1,270,745,824.5,116.5
2018-06-06T17:00:00Z,32.2,34.08,3.6,190,489,524.5,166
2018-06-06T18:00:00Z,31.7,33.94,3.6,200,353.5,585.5,102.5
2018-06-06T19:00:00Z,29.4,41.56,2.1,190,161.5,400,68
2018-06-06T20:00:00Z,27.2,52.67,2.6,190,22.5,80.5,16.5
2018-06-06T21:00:00Z,26.7,55.99,2.6,200,0,0,0
2018-06-06T22:00:00Z,25,64.31,2.1,170,0,0,0
2018-06-06T23:00:00Z,23.3,71.22,2.1,200,0,0,0
2018-06-07T01:00:00Z,23.3,78.73,2.6,210,0,0,0
2018-06-07T02:00:00Z,22.8,81.15,1.5,220,0,0,0
2018-06-07T03:00:00Z,21.7,86.77,4.1,50,0,0,0
2018-06-07T04:00:00Z,21.1,90.02,1.5,50,0,0,0
2018-06-07T05:00:00Z,21.1,90.02,0,24.17,0,0,0
2018-06-07T06:00:00Z,21.1,90.02,2.6,160,10.5,12.5,10
2018-06-07T07:00:00Z,22.2,87.36,3.6,40,140.5,331,67.5
2018-06-07T08:00:00Z,23.9,81.79,2.1,90,332,561.5,102
2018-06-07T09:00:00Z,25.6,73.89,1.5,39.09,529.5,684,125
2018-06-07T10:00:00Z,27.8,64.92,3.1,50,705.5,745,147
2018-06-07T11:00:00Z,29.4,57,0,38.33,839,759.5,176.5
2018-06-07T12:00:00Z,30.6,55.22,3.1,110,925.5,768.5,195
2018-06-07T13:00:00Z,31.7,49.98,3.1,120,955,764,207.5
2018-06-07T14:00:00Z,32.8,46.97,2.6,20,771,435,353
2018-06-07T15:00:00Z,32.2,46.81,0,140.77,745.5,505,301.5
2018-06-07T16:00:00Z,33.3,44,3.6,40,620.5,496.5,240.5
2018-06-07T17:00:00Z,32.8,42.24,3.1,50,468.5,440,204
2018-06-07T18:00:00Z,30.3,53.05,5.1,130,309,389.5,145
2018-06-07T19:00:00Z,27.8,62.55,4.1,160,152,285.5,84
2018-06-07T20:00:00Z,26.1,69.12,2.1,200,20.5,47,17
2018-06-07T21:00:00Z,22.82,87.41,6.52,176.67,0,0,0
2018-06-07T22:00:00Z,24.4,81.86,3.1,130,0,0,0
2018-06-07T23:00:00Z,23.3,90.73,1.5,170,0,0,0
2018-06-08T01:00:00Z,22.8,93.52,0,11.67,0,0,0
2018-06-08T02:00:00Z,23.3,87.46,2.1,30,0,0,0
2018-06-08T03:00:00Z,22.94,90.14,0.3,80,0,0,0
2018-06-08T04:00:00Z,22.2,93.49,0,20,0,0,0
2018-06-08T05:00:00Z,22.2,90.66,1.5,70,0,0,0
2018-06-08T06:00:00Z,22.2,93.49,2.1,50,16,48.5,13
2018-06-08T07:00:00Z,23.3,87.46,2.1,80,142.5,334.5,69
2018-06-08T08:00:00Z,25.6,81.51,1.5,130,332.5,553,106
2018-06-08T09:00:00Z,27.2,69.34,2.1,110,528.5,671,131.5
2018-06-08T10:00:00Z,28.3,65.02,4.1,110,702.5,730,155.5
2018-06-08T11:00:00Z,29.4,59.16,4.6,60,781,612.5,250
2018-06-08T12:00:00Z,30.6,55.22,3.1,77,933.5,797,176
2018-06-08T13:00:00Z,31.1,49.82,3.1,110,966.5,804.5,178.5
2018-06-08T14:00:00Z,32.2,48.58,4.6,100,940,800,175.5
2018-06-08T15:00:00Z,31.7,46.67,2.6,120,855,780,167
2018-06-08T16:00:00Z,32.2,46.81,3.17,97.69,719.5,738,155.5
2018-06-08T17:00:00Z,31.1,55.34,4.1,180,471,476.5,185.5
2018-06-08T18:00:00Z,30,59.16,6.32,160,271.5,400,92.5
2018-06-08T19:00:00Z,25.6,79.06,2.35,55,53.5,13.5,50.5
2018-06-08T20:00:00Z,25.6,79.06,2.1,120,12,2,12
2018-06-08T21:00:00Z,25,81.93,2.6,150,0,0,0
2018-06-08T22:00:00Z,24.4,81.86,2.6,90,0,0,0
2018-06-08T23:00:00Z,23.9,84.35,1.5,130,0,0,0
2018-06-09T01:00:00Z,22.2,90.66,2.6,350,0,0,0
2018-06-09T02:00:00Z,22.2,93.49,2.1,20,0,0,0
2018-06-09T03:00:00Z,22.2,93.49,1.5,70,0,0,0
2018-06-09T04:00:00Z,22.1,93.49,1.5,40,0,0,0
2018-06-09T05:00:00Z,22.2,93.49,1.27,36.67,0,0,0
2018-06-09T06:00:00Z,21.87,96.39,2.27,66.67,16.5,54,13
2018-06-09T07:00:00Z,22.35,93.52,2.1,62.5,138.5,332.5,66.5
2018-06-09T08:00:00Z,25,84.53,1.5,70,325.5,532.5,104.5
2018-06-09T09:00:00Z,27.2,74.16,2.1,64.17,527.5,684,121
2018-06-09T10:00:00Z,28.9,65.15,2.6,110,716,793,121.5
2018-06-09T11:00:00Z,29.4,61.01,3.1,140,855,827.5,133
2018-06-09T12:00:00Z,30.6,51.26,2.6,120,944,849.5,136.5
2018-06-09T13:00:00Z,31.1,51.71,0,58.46,917.5,709.5,222.5
2018-06-09T14:00:00Z,31.7,49.98,3.1,50,939.5,813.5,161.5
2018-06-09T15:00:00Z,26.65,84.47,8.75,155,717.5,501,270
2018-06-09T16:00:00Z,25,79.06,4.65,175,348,118,261
2018-06-09T17:00:00Z,27.8,76.55,4.6,150,476.5,467.5,196
2018-06-09T18:00:00Z,27.4,74.26,3.6,126.67,334.5,502.5,115
2018-06-09T19:00:00Z,26.7,76.38,2.6,120,139.5,258.5,76.5
2018-06-09T20:00:00Z,25.6,81.51,0,156.92,24.5,83.5,18
2018-06-09T21:00:00Z,24.4,90.81,2.6,150,0,0,0
2018-06-09T22:00:00Z,24.4,90.81,0,97.5,0,0,0
2018-06-09T23:00:00Z,23.3,93.54,0,21.54,0,0,0
2018-06-10T01:00:00Z,22.8,93.52,1.5,80,0,0,0
2018-06-10T02:00:00Z,22.2,96.99,1.5,80,0,0,0
2018-06-10T03:00:00Z,21.7,96.39,0,27.5,0,0,0
2018-06-10T04:00:00Z,21.62,96.39,0.9,230,0,0,0
2018-06-10T05:00:00Z,21.28,96.97,1.2,107.5,0,0,0
2018-06-10T06:00:00Z,21.7,96.39,0,22.67,16,51,13
2018-06-10T07:00:00Z,22.2,96.99,0,0,133,292,68.5
2018-06-10T08:00:00Z,23.5,93.57,0,46.43,335.5,572.5,101
2018-06-10T09:00:00Z,26.1,74.16,0.75,34.17,533.5,696.5,121
2018-06-10T10:00:00Z,29.4,61.01,1.5,174.17,710.5,768.5,134
2018-06-10T11:00:00Z,30.6,56.94,0,272.5,835,766,166
2018-06-10T12:00:00Z,31.1,51.71,1.5,233.33,941.5,831.5,151
2018-06-10T13:00:00Z,31.7,49.98,1.5,175.45,974,833,158
2018-06-10T14:00:00Z,32.2,46.81,1.5,150.77,893,683,239.5
2018-06-10T15:00:00Z,32.8,48.74,4.6,160,741.5,480.5,316.5
2018-06-10T16:00:00Z,32.8,46.97,3.1,150,665.5,583,217.5
2018-06-10T17:00:00Z,32.8,46.97,3.6,170,464,414,209.5
2018-06-10T18:00:00Z,31.1,53.66,3.6,170,340.5,486,131.5
2018-06-10T19:00:00Z,30,58.94,4.6,230,140,223,82
2018-06-10T20:00:00Z,28.3,63.05,2.1,210,20.5,44.5,17
2018-06-10T21:00:00Z,26.1,71.74,3.1,210,0,0,0
2018-06-10T22:00:00Z,25.6,81.51,2.1,190,0,0,0
2018-06-10T23:00:00Z,25,87.61,1.5,190,0,0,0
2018-06-11T01:00:00Z,25,84.47,3.6,210,0,0,0
2018-06-11T02:00:00Z,24.4,87.55,2.1,230,0,0,0
2018-06-11T03:00:00Z,23.9,87.51,4.1,220,0,0,0
2018-06-11T04:00:00Z,23.3,90.73,3.6,220,0,0,0
2018-06-11T05:00:00Z,23.3,87.46,3.1,220,0,0,0
2018-06-11T06:00:00Z,23.3,87.46,3.1,240,15.5,43,13
2018-06-11T07:00:00Z,24.4,81.86,3.6,240,139,296.5,73.5
2018-06-11T08:00:00Z,26.7,74.08,3.6,220,327,510,118
2018-06-11T09:00:00Z,28.9,65.15,4.1,230,523,641,143.5
2018-06-11T10:00:00Z,30,61.14,3.6,220,699.5,720,160
2018-06-11T11:00:00Z,31.7,53.49,3.6,220,757,522,303.5
2018-06-11T12:00:00Z,32.8,46.97,4.1,250,902.5,700.5,236
2018-06-11T13:00:00Z,33.9,44.16,5.1,220,859,498,371
2018-06-11T14:00:00Z,33.3,47.39,5.1,200,813,464,367.5
2018-06-11T15:00:00Z,33.42,51.99,5.76,226,551,177,393
2018-06-11T16:00:00Z,28.5,63.05,2.85,225,95,6.5,90
2018-06-11T17:00:00Z,26.95,71.2,4.6,335,34.5,0,34.5
2018-06-11T18:00:00Z,26.1,69.12,0,99.17,78.5,8.5,75.5
2018-06-11T19:00:00Z,25.6,76.2,2.6,150,79,8,77
2018-06-11T20:00:00Z,23.38,93.54,3.72,37.5,7,1,7
2018-06-11T21:00:00Z,23.3,90.73,4.88,85,0,0,0
2018-06-11T22:00:00Z,22.87,93.52,4.27,90,0,0,0
2018-06-11T23:00:00Z,22.5,93.49,2.6,70,0,0,0
2018-06-12T01:00:00Z,22.2,93.49,2.77,50,0,0,0
2018-06-12T02:00:00Z,22.2,90.66,3.35,40,0,0,0
2018-06-12T03:00:00Z,22.15,93.49,3.85,27.5,0,0,0
2018-06-12T04:00:00Z,22.16,93.49,4,46,0,0,0
2018-06-12T05:00:00Z,22.1,93.49,4.1,55,0,0,0
2018-06-12T06:00:00Z,21.1,90.02,7.7,50,6.5,10.5,6
2018-06-12T07:00:00Z,21.1,93.44,5.7,50,28.5,34.5,23
2018-06-12T08:00:00Z,21.1,90.02,7.2,60,67.5,1.5,67
2018-06-12T09:00:00Z,21.7,86.77,3.6,50,93.5,0.5,93
2018-06-12T10:00:00Z,21.7,90.06,4.1,40,116.5,1,115.5
2018-06-12T11:00:00Z,21.85,86.77,4.6,35,130,1.5,128.5
2018-06-12T12:00:00Z,21.7,90.06,3.6,35,147.5,3.5,144
2018-06-12T13:00:00Z,21.08,93.44,4,38,103.5,0.5,103
2018-06-12T14:00:00Z,21.7,90.06,3.6,27.5,132.5,2,130.5
2018-06-12T15:00:00Z,22.38,87.41,4.1,34,267.5,15.5,254
2018-06-12T16:00:00Z,22.2,87.36,3.1,50,206.5,8,200
2018-06-12T17:00:00Z,22.2,87.36,3.6,50,137,2.5,135.5
2018-06-12T18:00:00Z,22.2,87.36,3.1,30,115,136.5,63
2018-06-12T19:00:00Z,22.2,87.36,3.6,70,159,313.5,82
2018-06-12T20:00:00Z,21.7,90.06,1.5,40,19,44.5,15
2018-06-12T21:00:00Z,21.7,90.06,2.1,80,0,0,0
2018-06-12T22:00:00Z,21.7,90.06,2.1,30,0,0,0
2018-06-12T23:00:00Z,21.4,96.97,1.05,10,0,0,0
2018-06-13T01:00:00Z,21.7,93.47,2.1,20,0,0,0
2018-06-13T02:00:00Z,21.7,93.47,1,20,0,0,0
2018-06-13T03:00:00Z,21.8,93.47,0.5,20,0,0,0
2018-06-13T04:00:00Z,21.7,93.47,0.75,350,0,0,0
2018-06-13T05:00:00Z,21.1,96.97,0.75,340,0,0,0
2018-06-13T06:00:00Z,21.64,93.47,1.74,336,11.5,39,9
2018-06-13T07:00:00Z,21.78,93.47,2.58,355,38.5,68.5,27
2018-06-13T08:00:00Z,22.2,90.66,0,111.67,101.5,2,100.5
2018-06-13T09:00:00Z,23.05,84.81,0,25.38,252,82,201.5
2018-06-13T10:00:00Z,24.23,79.37,1,70,546,443,221
2018-06-13T11:00:00Z,25.3,73.89,2.1,250,399,76,332
2018-06-13T12:00:00Z,27.2,69.34,2.6,215.83,902,771,169
2018-06-13T13:00:00Z,27.77,63.05,1.3,290,701.5,352.5,355.5
2018-06-13T14:00:00Z,29.4,61.01,4.6,230,786.5,516,291.5
2018-06-13T15:00:00Z,30,57.15,4.1,230,751,562,256
2018-06-13T16:00:00Z,30.6,55.22,3.6,240,684.5,645,189.5
2018-06-13T17:00:00Z,30.6,55.22,4.1,220,541.5,630.5,154
2018-06-13T18:00:00Z,30,57.15,3.6,180,348,505.5,128
2018-06-13T19:00:00Z,28.9,62.8,3.1,180,160,305.5,85
2018-06-13T20:00:00Z,27.2,71.93,2.1,190,24,53.5,19.5
2018-06-13T21:00:00Z,26.1,76.75,2.6,180,0,0,0
2018-06-13T22:00:00Z,25.6,79.06,2.1,200,0,0,0
2018-06-13T23:00:00Z,24.4,90.81,3.1,200,0,0,0
2018-06-14T01:00:00Z,23.9,90.22,2.6,210,0,0,0
2018-06-14T02:00:00Z,23.3,90.73,3.1,230,0,0,0
2018-06-14T03:00:00Z,22.8,93.52,3.1,210,0,0,0
2018-06-14T04:00:00Z,22.8,93.52,2.6,220,0,0,0
2018-06-14T05:00:00Z,22.8,93.52,2.1,240,0,0,0
2018-06-14T06:00:00Z,22.8,93.52,2.1,250,15,39,12.5
2018-06-14T07:00:00Z,24.4,87.55,2.6,260,137.5,286,74.5
2018-06-14T08:00:00Z,26.7,79.21,2.6,240,313.5,466,121.5
2018-06-14T09:00:00Z,28.9,67.17,2.1,256.67,501.5,585,154.5
2018-06-14T10:00:00Z,30,63.04,4.1,270,694,719,155.5
2018-06-14T11:00:00Z,31.1,57.42,1.5,270,776,626,233.5
2018-06-14T12:00:00Z,31.7,57.21,3.6,220,567.5,177.5,399
2018-06-14T13:00:00Z,32.8,52.15,4.1,310,691.5,297,400.5
2018-06-14T14:00:00Z,32.8,48.74,4.6,250,909.5,735,206
2018-06-14T15:00:00Z,33.9,47.26,2.6,290,846.5,758.5,175
2018-06-14T16:00:00Z,33.3,50.7,2.6,240,653,515,254.5
2018-06-14T17:00:00Z,32.6,55.61,2.35,195,523.5,586,163
2018-06-14T18:00:00Z,30.3,60.89,3.2,242.5,229,192.5,138
2018-06-14T19:00:00Z,26.4,79.13,3.1,215,50.5,6,49
2018-06-14T20:00:00Z,25.6,87.13,2.6,210,9,1,9
2018-06-14T21:00:00Z,25.6,87.13,4.6,230,0,0,0
2018-06-14T22:00:00Z,25,87.61,3.1,220,0,0,0
2018-06-14T23:00:00Z,24.4,90.81,2.1,250,0,0,0
2018-06-15T01:00:00Z,23.9,93.57,3.6,240,0,0,0
2018-06-15T02:00:00Z,23.9,90.22,3.1,260,0,0,0
2018-06-15T03:00:00Z,23.3,90.73,2.1,230,0,0,0
2018-06-15T04:00:00Z,23.3,87.46,3.1,260,0,0,0
2018-06-15T05:00:00Z,22.8,90.14,0,258.33,0,0,0
2018-06-15T06:00:00Z,22.8,93.52,1.5,260,16,58,12.5
2018-06-15T07:00:00Z,25,84.47,4.6,280,142.5,365,62.5
2018-06-15T08:00:00Z,26.7,76.38,3.1,300,332,580,95
2018-06-15T09:00:00Z,28.3,72.13,2.1,230,526,694.5,116
2018-06-15T10:00:00Z,30,65.38,0,268.46,701,759,133
2018-06-15T11:00:00Z,31.7,59.34,1.5,156.92,840.5,796.5,146
2018-06-15T12:00:00Z,32.2,53.94,0,46.92,927,804,163
2018-06-15T13:00:00Z,33.3,52.28,2.1,270,958.5,797,177
2018-06-15T14:00:00Z,33.3,48.87,7.2,10,854.5,625.5,253
2018-06-15T15:00:00Z,31.95,55.76,5.15,40,687,444.5,297.5
2018-06-15T16:00:00Z,33.9,49.03,2.6,75.83,708.5,682,183.5
2018-06-15T17:00:00Z,33.9,47.26,2.6,30,534.5,585.5,173.5
2018-06-15T18:00:00Z,32.2,55.61,4.6,60,342.5,449,146
2018-06-15T19:00:00Z,30,65.38,5.1,120,156,255,92.5
2018-06-15T20:00:00Z,27.5,71.93,4.65,90,17,13.5,16
2018-06-15T21:00:00Z,26.67,68.6,5.13,96.67,0,0,0
2018-06-15T22:00:00Z,25,76.58,1.5,50,0,0,0
2018-06-15T23:00:00Z,25,84.92,2.57,46.67,0,0,0
2018-06-16T01:00:00Z,23.9,90.22,1.5,90,0,0,0
2018-06-16T02:00:00Z,23.6,93.54,0.75,70,0,0,0
2018-06-16T03:00:00Z,23.33,97.02,1.2,35,0,0,0
2018-06-16T04:00:00Z,23.04,96.42,1.62,42,0,0,0
2018-06-16T05:00:00Z,22.8,96.42,0.38,40,0,0,0
2018-06-16T06:00:00Z,22.84,96.42,1.98,52,12,18,11
2018-06-16T07:00:00Z,22.97,97.02,1.5,66.67,120.5,220.5,72
2018-06-16T08:00:00Z,24.2,93.6,1.8,60,180.5,80,150
2018-06-16T09:00:00Z,26.7,81.65,2.1,90,306,92.5,251
2018-06-16T10:00:00Z,27.93,74.35,2.6,85,521.5,272,314.5
2018-06-16T11:00:00Z,30,65.38,3.6,80,809.5,685.5,210.5
2018-06-16T12:00:00Z,31.1,59.19,3.6,90,924.5,772,191
2018-06-16T13:00:00Z,31.1,55.34,3.1,110,827.5,428.5,407
2018-06-16T14:00:00Z,32.2,48.58,2.1,160,870.5,584.5,311
2018-06-16T15:00:00Z,32.8,45.25,3.1,90,838,692,224
2018-06-16T16:00:00Z,32.2,53.94,4.6,130,604.5,446,259
2018-06-16T17:00:00Z,31.1,57.42,5.7,130,497.5,461.5,209
2018-06-16T18:00:00Z,30,58.94,6.2,130,314.5,354,161
2018-06-16T19:00:00Z,28.9,62.8,4.1,160,156.5,239.5,96.5
2018-06-16T20:00:00Z,27.2,71.93,3.1,140,22.5,38,19
2018-06-16T21:00:00Z,26.1,79.13,2.6,140,0,0,0
2018-06-16T22:00:00Z,25,84.47,1.5,200,0,0,0
2018-06-16T23:00:00Z,24.4,90.81,2.1,160,0,0,0
2018-06-17T01:00:00Z,23.3,93.54,0,94.62,0,0,0
2018-06-17T02:00:00Z,23.3,93.54,1.5,150,0,0,0
2018-06-17T03:00:00Z,23.3,93.54,0,113.85,0,0,0
2018-06-17T04:00:00Z,22.8,93.52,1.5,80,0,0,0
2018-06-17T05:00:00Z,22.8,96.42,0.5,140,0,0,0
2018-06-17T06:00:00Z,23.3,97.02,2.1,160,12.5,23,11
2018-06-17T07:00:00Z,24.43,93.62,2.07,160,131.5,222,82
2018-06-17T08:00:00Z,27.1,79.28,1.8,150,313.5,425.5,139.5
2018-06-17T09:00:00Z,28.3,74.35,1.55,150,505.5,559,176
2018-06-17T10:00:00Z,29.4,69.76,2.1,176.67,679.5,644,197.5
2018-06-17T11:00:00Z,31.1,63.28,3.6,170,818.5,695.5,212.5
2018-06-17T12:00:00Z,32.2,59.45,4.1,220,909.5,729,216.5
2018-06-17T13:00:00Z,32.8,53.76,2.1,180,948,753.5,209
2018-06-17T14:00:00Z,32.8,52.15,4.1,200,808.5,507.5,321.5
2018-06-17T15:00:00Z,33.9,45.83,3.6,200,773.5,575,266
2018-06-17T16:00:00Z,33.9,45.83,3.6,220,593,366.5,310
2018-06-17T17:00:00Z,33.9,45.83,3.1,180,512,531,186.5
2018-06-17T18:00:00Z,32.8,52.15,3.1,180,326,438,136
2018-06-17T19:00:00Z,31.1,63.28,4.6,170,102,145.5,68.5
2018-06-17T20:00:00Z,29.4,67.68,3.6,190,17.5,40,14.5
2018-06-17T21:00:00Z,28.3,72.13,3.6,190,0,0,0
2018-06-17T22:00:00Z,27.2,74.16,2.6,210,0,0,0
2018-06-17T23:00:00Z,26.7,76.38,3.1,200,0,0,0
2018-06-18T01:00:00Z,25,87.61,2.6,220,0,0,0
2018-06-18T02:00:00Z,24.4,90.81,2.1,200,0,0,0
2018-06-18T03:00:00Z,24.4,93.6,2.6,220,0,0,0
2018-06-18T04:00:00Z,24.4,93.6,3.1,240,0,0,0
2018-06-18T05:00:00Z,23.9,96.45,3.1,230,0,0,0
2018-06-18T06:00:00Z,23.9,96.45,2.1,250,14,42.5,11.5
2018-06-18T07:00:00Z,26.1,82.07,3.1,240,138,316,69
2018-06-18T08:00:00Z,27.8,74.26,3.1,240,325,532,108.5
2018-06-18T09:00:00Z,29.4,65.25,3.6,250,519.5,657.5,132
2018-06-18T10:00:00Z,31.1,61.39,4.6,250,678.5,672.5,177.5
2018-06-18T11:00:00Z,32.2,59.45,4.6,240,829.5,753.5,172.5
2018-06-18T12:00:00Z,33.3,55.88,3.1,220,921,786,174
2018-06-18T13:00:00Z,34.4,49.16,4.1,220,916,691,239
2018-06-18T14:00:00Z,34.4,50.99,4.6,200,871.5,618,278.5
2018-06-18T15:00:00Z,35,47.55,4.1,200,834.5,717.5,198.5
2018-06-18T16:00:00Z,33.9,49.03,5.7,240,633,510,240
2018-06-18T17:00:00Z,32.8,53.76,3.6,210,288,89.5,229.5
2018-06-18T18:00:00Z,31.1,61.39,0,103.85,121,8,117
2018-06-18T19:00:00Z,28.9,71.8,1.5,230,33,0.5,33
2018-06-18T20:00:00Z,28.9,71.8,2.1,200,6.5,1,6.5
2018-06-18T21:00:00Z,28.9,69.66,2.6,200,0,0,0
2018-06-18T22:00:00Z,28.3,69.55,3.1,210,0,0,0
2018-06-18T23:00:00Z,27.8,76.55,4.1,240,0,0,0
2018-06-19T01:00:00Z,26.7,81.65,4.6,230,0,0,0
2018-06-19T02:00:00Z,26.1,82.07,3.6,240,0,0,0
2018-06-19T03:00:00Z,25.6,84.53,3.1,240,0,0,0
2018-06-19T04:00:00Z,25,87.61,2.6,240,0,0,0
2018-06-19T05:00:00Z,24.4,90.81,3.1,240,0,0,0
2018-06-19T06:00:00Z,25,90.3,3.6,240,14.5,52.5,11.5
2018-06-19T07:00:00Z,26.7,81.65,3.6,240,141.5,356.5,64
2018-06-19T08:00:00Z,28.9,71.8,4.1,260,331,576,97
2018-06-19T09:00:00Z,30.6,65.11,3.1,260,528.5,698.5,117.5
2018-06-19T10:00:00Z,32.2,59.45,3.1,290,705.5,771,129.5
2018-06-19T11:00:00Z,33.9,54.04,2.1,320,846,814.5,136.5
2018-06-19T12:00:00Z,35,49.32,3.1,300,936.5,834,144
2018-06-19T13:00:00Z,35.6,47.71,3.6,220,906,676.5,242.5
2018-06-19T14:00:00Z,36.1,43.41,4.1,260,737,422,330.5
2018-06-19T15:00:00Z,35.6,44.62,0,205.38,462,107,369
2018-06-19T16:00:00Z,36.1,46.42,4.1,190,554,311,311.5
2018-06-19T17:00:00Z,30,69.87,3.1,130,347,245,199.5
2018-06-19T18:00:00Z,28.73,77.09,3.6,174,156.5,90,114
2018-06-19T19:00:00Z,27.8,90.49,1.5,250,86.5,57,73
2018-06-19T20:00:00Z,27.8,90.49,1.5,270,19,16,17.5
2018-06-19T21:00:00Z,27.8,84.77,2.6,220,0,0,0
2018-06-19T22:00:00Z,28.3,77.09,3.6,210,0,0,0
2018-06-19T23:00:00Z,28.9,71.8,3.1,240,0,0,0
2018-06-20T01:00:00Z,27.8,76.55,4.1,240,0,0,0
2018-06-20T02:00:00Z,27.8,81.78,3.6,240,0,0,0
2018-06-20T03:00:00Z,26.7,87.23,3.6,240,0,0,0
2018-06-20T04:00:00Z,26.1,90.38,3.1,250,0,0,0
2018-06-20T05:00:00Z,25.6,93.09,2.6,250,0,0,0
2018-06-20T06:00:00Z,26.1,90.38,2.6,250,14,40,11.5
2018-06-20T07:00:00Z,27.8,81.78,2.1,240,137,309,69.5
2018-06-20T08:00:00Z,29.4,72.33,1.5,308.46,324,528.5,109.5
2018-06-20T09:00:00Z,30.6,67.51,1.5,230,518.5,654,133.5
2018-06-20T10:00:00Z,32.2,59.45,2.6,280,694,727,151.5
2018-06-20T11:00:00Z,33.3,55.88,2.1,264.17,833,769,164
2018-06-20T12:00:00Z,34.7,50.99,0,230,922.5,788,173.5
2018-06-20T13:00:00Z,35.6,44.62,2.1,226.92,877.5,612,277.5
2018-06-20T14:00:00Z,35,46.12,2.1,160,764.5,395,385
2018-06-20T15:00:00Z,32.97,65.38,5.97,83.33,480,182,315.5
2018-06-20T16:00:00Z,27.39,87.61,8.53,160,189,35.5,160.5
2018-06-20T17:00:00Z,25.62,69.24,4.62,196.67,48.5,0,48.5
2018-06-20T18:00:00Z,26.47,84.59,1.53,190,62,0.5,62
2018-06-20T19:00:00Z,27.8,79.37,0,213.33,29.5,0,29.5
2018-06-20T20:00:00Z,26.7,87.23,0,51.54,7,3,7
2018-06-20T21:00:00Z,26.1,90.38,0,165.38,0,0,0
2018-06-20T22:00:00Z,26.1,93.68,0,209.23,0,0,0
2018-06-20T23:00:00Z,25.6,93.09,2.43,170,0,0,0
