"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]"
2018-09-15 13:00:00,25,93.62,9.8,60,150.5,3,148
2018-09-15 14:00:00,24.32,97.04,10.2,60,184,5.5,179.5
2018-09-15 15:00:00,24.3,93.6,9.8,60,82,0,82
2018-09-15 16:00:00,24.4,93.6,9.02,67.5,77.5,0,77.5
2018-09-15 17:00:00,24.3,97.04,9.3,62.5,91.5,0.5,91.5
2018-09-15 18:00:00,24.4,97.04,8.25,65,44.5,0,44.5
2018-09-15 19:00:00,24.4,97.04,8.8,70,4,0,4
2018-09-15 20:00:00,24.3,97.04,8.22,72.5,0,0,0
2018-09-15 21:00:00,24.4,97.04,9,90,0,0,0
2018-09-15 22:00:00,24.43,97.04,8.93,92.86,0,0,0
2018-09-15 23:00:00,24.4,97.04,8.57,103.33,0,0,0
2018-09-16,24.4,97.04,8.22,110,0,0,0
2018-09-16 01:00:00,24.44,97.04,7.4,114,0,0,0
2018-09-16 02:00:00,24.47,93.6,7.53,123.33,0,0,0
2018-09-16 03:00:00,24.33,93.6,6.53,125,0,0,0
2018-09-16 04:00:00,24.32,93.6,6.8,132,0,0,0
2018-09-16 05:00:00,24.4,97.04,7.6,142,0,0,0
2018-09-16 06:00:00,24.4,97.04,7.2,138,0,0,0
2018-09-16 07:00:00,24.4,97.04,8.07,128.33,4,0,4
2018-09-16 08:00:00,24.85,96.48,6.68,137.5,28.5,1.5,28
2018-09-16 09:00:00,25.45,93.09,7.32,137.5,112.5,5.5,110
2018-09-16 10:00:00,25.6,93.09,5.92,115,53,0,53
2018-09-16 11:00:00,25.45,96.48,6.3,130,78.5,0,78.5
2018-09-16 12:00:00,25.6,93.09,4.6,160,84,0,84
2018-09-16 13:00:00,25.74,93.68,4.47,144.29,127,2.5,125
2018-09-16 14:00:00,26.46,93.73,4,140,146.5,6,141.5
2018-09-16 15:00:00,26.1,87.7,5.1,220,223,17,210
2018-09-16 16:00:00,28.3,77.09,3.1,160,79.5,0,79.5
2018-09-16 17:00:00,27.8,84.77,6.2,130,28.5,0,28.5
2018-09-16 18:00:00,26.1,90.38,7.7,130,39,0,39
2018-09-16 19:00:00,24.05,96.45,6.57,200,8,1,8
2018-09-16 20:00:00,24.3,97.04,4.74,148,0,0,0
2018-09-16 21:00:00,24.4,97.04,5.1,140,0,0,0
2018-09-16 22:00:00,24.4,97.04,3.6,130,0,0,0
2018-09-16 23:00:00,24.85,93.62,4.12,160,0,0,0
2018-09-17,25,96.48,4.6,155,0,0,0
2018-09-17 01:00:00,26.05,93.68,5.1,150,0,0,0
2018-09-17 02:00:00,26.1,97.08,5.7,160,0,0,0
2018-09-17 03:00:00,26.07,93.68,5.13,180,0,0,0
2018-09-17 04:00:00,26.1,93.68,4.6,170,0,0,0
2018-09-17 05:00:00,25.6,96.49,4.6,160,0,0,0
2018-09-17 06:00:00,25.6,93.09,3.6,170,0,0,0
2018-09-17 07:00:00,25.6,93.09,3.1,180,22.5,52.5,18
2018-09-17 08:00:00,27.2,84.71,4.6,180,172,363,80.5
2018-09-17 09:00:00,27.53,81.78,4.97,190,287,370,132.5
2018-09-17 10:00:00,28.3,85.33,3.6,200,322.5,107.5,256
2018-09-17 11:00:00,29.7,77.34,4.1,175,551,303,327
2018-09-17 12:00:00,29.6,80.06,5.83,166.67,616.5,295.5,375
2018-09-17 13:00:00,30.8,72.11,7.2,150,543.5,208,368
2018-09-17 14:00:00,31.7,67.73,5.1,180,733.5,664.5,193.5
2018-09-17 15:00:00,32.2,65.84,6.7,180,686,742,142
2018-09-17 16:00:00,31.7,70.19,5.7,160,548.5,708,124
2018-09-17 17:00:00,30,77.34,5.1,170,361,595,104.5
2018-09-17 18:00:00,28.9,82.41,5.7,170,155,344,72
2018-09-17 19:00:00,27.75,79.28,6.15,190,16,35.5,13.5
2018-09-17 20:00:00,24.75,87.51,3.35,200,0,0,0
2018-09-17 21:00:00,23.9,90.22,2.1,140,0,0,0
2018-09-17 22:00:00,25,90.3,1.5,200,0,0,0
2018-09-17 23:00:00,24.7,87.61,4.15,245,0,0,0
2018-09-18,24.45,90.22,2.05,190,0,0,0
2018-09-18 01:00:00,23.3,93.54,3.1,220,0,0,0
2018-09-18 02:00:00,23.3,93.54,3.1,180,0,0,0
2018-09-18 03:00:00,23.3,93.54,4.6,200,0,0,0
2018-09-18 04:00:00,23.3,93.54,3.6,240,0,0,0
2018-09-18 05:00:00,22.8,93.52,2.6,270,0,0,0
2018-09-18 06:00:00,22.2,96.99,1.5,300,0,0,0
2018-09-18 07:00:00,22.55,96.42,0.38,280,24,96,16.5
2018-09-18 08:00:00,24.4,90.81,3.1,210,178.5,459.5,65
2018-09-18 09:00:00,26.1,84.59,4.1,210,382,670,88
2018-09-18 10:00:00,27.8,76.55,3.1,211.54,573,784.5,97
2018-09-18 11:00:00,30,65.38,2.6,220,725.5,857.5,94.5
2018-09-18 12:00:00,30.6,63.17,4.1,260,818,882,98.5
2018-09-18 13:00:00,32.2,57.68,4.1,230,847,888,99.5
2018-09-18 14:00:00,33.3,54.22,5.1,250,722.5,634,206.5
2018-09-18 15:00:00,31.7,55.49,0,307.69,461,250.5,279.5
2018-09-18 16:00:00,32.2,53.94,4.1,290,374,364,148.5
2018-09-18 17:00:00,31.15,55.49,4.65,340,201,174.5,129
2018-09-18 18:00:00,29.4,69.76,2.1,360,166.5,474.5,57
2018-09-18 19:00:00,28.3,72.13,0,137,13.5,46.5,10.5
2018-09-18 20:00:00,26.7,84.65,0,0,0,0,0
2018-09-18 21:00:00,26.7,81.65,1.5,310,0,0,0
2018-09-18 22:00:00,27.2,74.16,1.5,320,0,0,0
2018-09-18 23:00:00,25,90.3,0,268.33,0,0,0
2018-09-19,24.4,93.6,0,326.67,0,0,0
2018-09-19 01:00:00,23.3,97.02,1.5,310,0,0,0
2018-09-19 02:00:00,24.4,87.55,0,277.69,0,0,0
2018-09-19 03:00:00,23.9,81.79,3.1,330,0,0,0
2018-09-19 04:00:00,23.3,81.72,0,340,0,0,0
2018-09-19 05:00:00,22.2,87.36,1.5,330,0,0,0
2018-09-19 06:00:00,21.7,90.06,2.6,350,0,0,0
2018-09-19 07:00:00,22.2,87.36,2.6,350,25,135,15.5
2018-09-19 08:00:00,24.4,79.37,4.1,10,187,537,56.5
2018-09-19 09:00:00,27.2,67.24,3.1,10,394.5,727,77.5
2018-09-19 10:00:00,28.9,60.89,3.6,10,585,818,91.5
2018-09-19 11:00:00,30,55.07,1.5,360,733.5,863.5,101
2018-09-19 12:00:00,31.1,46.51,3.6,350,825.5,882.5,108.5
2018-09-19 13:00:00,32.2,43.69,4.6,10,855,883,115
2018-09-19 14:00:00,32.2,43.69,3.1,360,816,865.5,117
2018-09-19 15:00:00,32.2,42.34,2.6,350,714.5,828,116
2018-09-19 16:00:00,31.7,43.56,2.6,340,559,763,108
2018-09-19 17:00:00,31.7,44.95,0,100,367,653,92.5
2018-09-19 18:00:00,30.6,51.26,1.5,30,162.5,439,63
2018-09-19 19:00:00,26.7,76.38,0,246.15,16.5,70.5,12
2018-09-19 20:00:00,25.6,79.06,0,100,0,0,0
2018-09-19 21:00:00,23.9,87.51,0,330,0,0,0
2018-09-19 22:00:00,23.9,87.51,0,144.17,0,0,0
2018-09-19 23:00:00,22.8,90.14,0,181.54,0,0,0
2018-09-20,22.8,90.14,0,79.23,0,0,0
2018-09-20 01:00:00,22.2,93.49,0,76.15,0,0,0
2018-09-20 02:00:00,21.7,93.47,0,150,0,0,0
2018-09-20 03:00:00,21.7,93.47,0,86.67,0,0,0
2018-09-20 04:00:00,21.1,96.97,0,179.23,0,0,0
2018-09-20 05:00:00,21.7,93.47,1.5,360,0,0,0
2018-09-20 06:00:00,20.6,96.36,0,26.92,0,0,0
2018-09-20 07:00:00,22.8,90.14,1.5,20,22,78.5,16
2018-09-20 08:00:00,25.6,79.06,1.5,20,173,412,73.5
2018-09-20 09:00:00,27.8,71.6,1.5,10,373,610,108.5
2018-09-20 10:00:00,30,58.94,1.5,120,560,720.5,127
2018-09-20 11:00:00,30.6,55.22,2.6,80,710.5,796,130
2018-09-20 12:00:00,31.1,51.71,2.6,72.5,797,807.5,143.5
2018-09-20 13:00:00,32.2,46.81,2.6,90,824,806.5,151
2018-09-20 14:00:00,32.2,48.58,3.1,80,785.5,785.5,154
2018-09-20 15:00:00,32.2,46.81,2.1,100,676.5,720,159
2018-09-20 16:00:00,32.2,48.58,3.1,130,534,670.5,140.5
2018-09-20 17:00:00,31.7,48.15,2.1,100,343.5,529,123
2018-09-20 18:00:00,30,58.94,2.1,120,146.5,295,80
2018-09-20 19:00:00,27.8,74.26,4.1,130,13,32,11
2018-09-20 20:00:00,26.1,79.13,4.1,150,0,0,0
2018-09-20 21:00:00,25,84.47,2.1,150,0,0,0
2018-09-20 22:00:00,24.4,87.55,2.1,140,0,0,0
2018-09-20 23:00:00,23.9,87.51,0,142.31,0,0,0
2018-09-21,23.93,90.22,1,90,0,0,0
2018-09-21 01:00:00,23.3,90.73,0,24.62,0,0,0
2018-09-21 02:00:00,22.8,93.52,0,16.92,0,0,0
2018-09-21 03:00:00,22.2,96.99,2.1,40,0,0,0
2018-09-21 04:00:00,22.87,93.52,2.07,16.67,0,0,0
2018-09-21 05:00:00,22.8,93.52,1.5,40,0,0,0
2018-09-21 06:00:00,22.2,93.49,1.5,70,0,0,0
2018-09-21 07:00:00,22.8,93.52,0,8.46,19.5,51.5,16
2018-09-21 08:00:00,23.9,90.22,2.6,60,166,347,82
2018-09-21 09:00:00,26.1,76.75,3.1,70,364.5,561,122.5
2018-09-21 10:00:00,27.8,66.94,0,51.54,550.5,672,148.5
2018-09-21 11:00:00,28.9,62.8,2.1,80,696.5,731.5,165.5
2018-09-21 12:00:00,30,57.15,2.6,64.62,778.5,738,184.5
2018-09-21 13:00:00,30.6,55.22,3.1,160,791.5,712.5,199.5
2018-09-21 14:00:00,30,58.94,3.1,80,751,699,192.5
2018-09-21 15:00:00,30.6,55.22,3.6,120,686.5,745,154
2018-09-21 16:00:00,30,57.15,4.6,120,518.5,633.5,151
2018-09-21 17:00:00,29.4,57,4.1,140,344,553,116.5
2018-09-21 18:00:00,27.8,64.92,2.6,140,147,338,72.5
2018-09-21 19:00:00,26.1,71.74,2.1,140,13,42.5,11
2018-09-21 20:00:00,24.4,81.86,1.5,150,0,0,0
2018-09-21 21:00:00,23.3,87.46,1.5,160,0,0,0
2018-09-21 22:00:00,22.8,90.14,0,125.38,0,0,0
2018-09-21 23:00:00,21.7,93.47,0,183.85,0,0,0
2018-09-22,21.7,93.47,0,183.85,0,0,0
2018-09-22 01:00:00,21.7,93.47,0,212.31,0,0,0
2018-09-22 02:00:00,21.1,93.44,0,82.31,0,0,0
2018-09-22 03:00:00,20.6,96.36,0,49.23,0,0,0
2018-09-22 04:00:00,20,96.34,0,20,0,0,0
2018-09-22 05:00:00,20.6,92.83,0,0,0,0,0
2018-09-22 06:00:00,20,96.34,0,0,0,0,0
2018-09-22 07:00:00,20.6,96.36,0,0,20,70,15
2018-09-22 08:00:00,22.5,90.14,0,0,168.5,398.5,73.5
2018-09-22 09:00:00,26.1,73.98,1.5,310,369,606,109
2018-09-22 10:00:00,27.8,62.55,2.1,200,556.5,717,129.5
2018-09-22 11:00:00,28.3,60.76,1.5,290,706,791.5,133.5
2018-09-22 12:00:00,30,57.15,1.5,300,797.5,819,140.5
2018-09-22 13:00:00,30.6,53.21,0,93.33,785.5,720.5,189.5
2018-09-22 14:00:00,31.1,51.71,2.1,210,707,589,239
2018-09-22 15:00:00,31.1,51.71,3.1,126.15,634.5,619.5,196.5
2018-09-22 16:00:00,31.1,51.71,2.6,100,522.5,663,139
2018-09-22 17:00:00,30.6,51.26,2.6,130,339,563,111
2018-09-22 18:00:00,28.9,60.89,2.1,150,143.5,354,68
2018-09-22 19:00:00,26.7,71.4,2.1,160,12,43,10
2018-09-22 20:00:00,25,78.97,3.6,180,0,0,0
2018-09-22 21:00:00,24.4,81.86,2.6,170,0,0,0
2018-09-22 22:00:00,23.3,84.81,1.5,190,0,0,0
2018-09-22 23:00:00,22.8,87.41,1.5,190,0,0,0
2018-09-23,22.8,87.41,0,80.77,0,0,0
2018-09-23 01:00:00,21.1,93.44,0,0,0,0,0
2018-09-23 02:00:00,21.1,93.44,0,0,0,0,0
2018-09-23 03:00:00,20.6,92.83,0,10,0,0,0
2018-09-23 04:00:00,20,96.34,0,50,0,0,0
2018-09-23 05:00:00,19.4,93.35,0,50,0,0,0
2018-09-23 06:00:00,19.4,93.35,0,0,0,0,0
2018-09-23 07:00:00,20,96.34,0,0,20.5,84.5,15
2018-09-23 08:00:00,23.9,84.35,0,0,170.5,448,65.5
2018-09-23 09:00:00,26.1,66.6,0,0,374.5,660,94
2018-09-23 10:00:00,27.8,64.92,2.1,220,563.5,769.5,107.5
2018-09-23 11:00:00,29.4,54.92,1.5,30,713.5,839,109.5
2018-09-23 12:00:00,29.4,54.92,3.1,102.5,806,869,112
2018-09-23 13:00:00,30,49.53,3.1,110,835,878.5,112
2018-09-23 14:00:00,31.1,43.39,4.6,130,778.5,826,125.5
2018-09-23 15:00:00,31.1,45.07,2.6,80,686,811,113
2018-09-23 16:00:00,31.1,40.46,2.1,140,522,721,110
2018-09-23 17:00:00,29.4,61.01,4.1,180,345,652,84
2018-09-23 18:00:00,27.2,67.24,4.1,170,148.5,459.5,53
2018-09-23 19:00:00,25.6,71.2,2.1,180,10,54.5,7.5
2018-09-23 20:00:00,25,73.79,0,92.31,0,0,0
2018-09-23 21:00:00,23.9,78.81,0,0,0,0,0
2018-09-23 22:00:00,22.8,87.41,0,3.08,0,0,0
2018-09-23 23:00:00,22.2,90.66,1.5,120,0,0,0
2018-09-24,22.2,90.66,2.6,20,0,0,0
2018-09-24 01:00:00,22.2,93.49,1.5,20,0,0,0
2018-09-24 02:00:00,22.2,93.49,2.6,20,0,0,0
2018-09-24 03:00:00,22.2,96.99,3.6,40,0,0,0
2018-09-24 04:00:00,22.2,96.99,2.77,36.67,0,0,0
2018-09-24 05:00:00,22.2,93.49,2.6,30,0,0,0
2018-09-24 06:00:00,21.7,96.39,3.6,40,0,0,0
2018-09-24 07:00:00,21.7,93.47,4.6,50,19,92,13
2018-09-24 08:00:00,21.7,96.39,3.6,50,98,281,42.5
2018-09-24 09:00:00,22.2,93.49,3.6,40,70,0,70
2018-09-24 10:00:00,22.8,90.14,4.6,50,125,0,125
2018-09-24 11:00:00,23.3,87.46,5.1,40,152,0,152
2018-09-24 12:00:00,23.95,84.35,4.1,65,159.5,2,158
2018-09-24 13:00:00,25.3,76.2,4.1,40,294.5,23.5,275
2018-09-24 14:00:00,26.1,73.98,3.6,30,273,17.5,259.5
2018-09-24 15:00:00,27.9,66.94,4.1,45,532.5,480,196.5
2018-09-24 16:00:00,28.05,66.94,4.1,60,531,781.5,87.5
2018-09-24 17:00:00,27.57,69.34,4.77,66.67,274.5,390,108
2018-09-24 18:00:00,25.6,76.2,5.1,70,101.5,239,60
2018-09-24 19:00:00,23.9,87.51,2.6,60,10.5,55,8.5
2018-09-24 20:00:00,23.9,87.51,2.6,40,0,0,0
2018-09-24 21:00:00,23.3,90.73,2.1,30,0,0,0
2018-09-24 22:00:00,23.3,90.73,2.1,10,0,0,0
2018-09-24 23:00:00,22.8,93.52,2.6,40,0,0,0
2018-09-25,22.8,90.14,2.1,50,0,0,0
2018-09-25 01:00:00,22.2,93.49,2.1,10,0,0,0
2018-09-25 02:00:00,22.2,93.49,2.1,40,0,0,0
2018-09-25 03:00:00,21.7,96.39,3.1,360,0,0,0
2018-09-25 04:00:00,21.7,96.39,2.35,15,0,0,0
2018-09-25 05:00:00,22.2,96.99,3.1,20,0,0,0
2018-09-25 06:00:00,22.2,96.99,3.85,40,0,0,0
2018-09-25 07:00:00,22.2,100,3.1,45,17,65,13
2018-09-25 08:00:00,22.67,96.42,2.43,36.67,98.5,238,51.5
2018-09-25 09:00:00,23.57,90.22,2.77,33.33,75,0,75
2018-09-25 10:00:00,24.75,84.53,2.85,205,165.5,6,162
2018-09-25 11:00:00,25.9,82.07,2.6,43.33,252.5,20,238.5
2018-09-25 12:00:00,27.2,74.16,2.6,340,382.5,71.5,325.5
2018-09-25 13:00:00,28.6,72.13,3.6,185,392.5,95.5,314.5
2018-09-25 14:00:00,29.4,65.25,2.6,330,592,396,284.5
2018-09-25 15:00:00,30.6,59.08,3.6,350,524.5,354,276
2018-09-25 16:00:00,30.6,59.08,4.1,360,511,728,103.5
2018-09-25 17:00:00,30,61.14,3.6,10,338.5,681,72.5
2018-09-25 18:00:00,28.3,67.46,2.1,10,138.5,458,48
2018-09-25 19:00:00,26.1,79.13,0,3.85,9,54.5,7.5
2018-09-25 20:00:00,24.4,87.55,0,25.38,0,0,0
2018-09-25 21:00:00,26.1,76.75,2.1,350,0,0,0
2018-09-25 22:00:00,24.4,84.92,2.1,350,0,0,0
2018-09-25 23:00:00,23.3,90.73,1.5,330,0,0,0
2018-09-26,22.8,93.52,0,0,0,0,0
2018-09-26 01:00:00,22.8,90.14,0,0,0,0,0
2018-09-26 02:00:00,21.1,96.97,0,0,0,0,0
2018-09-26 03:00:00,21.1,96.97,0,0,0,0,0
2018-09-26 04:00:00,20.6,96.36,0,0,0,0,0
2018-09-26 05:00:00,20.6,96.36,0,99.23,0,0,0
2018-09-26 06:00:00,20.6,96.36,1.5,250,0,0,0
2018-09-26 07:00:00,21.7,93.47,0,16.15,17.5,86.5,12
2018-09-26 08:00:00,24.4,84.92,1.5,240,165,477.5,57
2018-09-26 09:00:00,27.2,71.93,3.1,250,365,681,81
2018-09-26 10:00:00,29.4,61.01,3.6,250,549.5,778,96
2018-09-26 11:00:00,30,61.14,2.6,220,692.5,824,107.5
2018-09-26 12:00:00,30,61.14,2.6,231.67,650,506.5,254.5
2018-09-26 13:00:00,31.7,57.21,4.1,250,558,287,325
2018-09-26 14:00:00,31.7,55.49,4.1,240,630,485,251
2018-09-26 15:00:00,31.7,55.49,3.1,220,593,568,198.5
2018-09-26 16:00:00,30.6,59.08,4.6,200,448,509,166
2018-09-26 17:00:00,29.4,69.76,3.85,210,111,49,90
2018-09-26 18:00:00,25.55,90.3,1.55,280,24.5,0,24.5
2018-09-26 19:00:00,25,90.3,0,140.77,2.5,2,2.5
2018-09-26 20:00:00,23.9,96.45,0,96.15,0,0,0
2018-09-26 21:00:00,23.9,93.57,0,54.62,0,0,0
2018-09-26 22:00:00,23.3,93.54,0,181.54,0,0,0
2018-09-26 23:00:00,23.9,90.22,4.1,310,0,0,0
2018-09-27,23.78,93.54,2.88,304,0,0,0
2018-09-27 01:00:00,23.18,90.73,4.12,242,0,0,0
2018-09-27 02:00:00,22.8,96.42,3.35,260,0,0,0
2018-09-27 03:00:00,22.87,96.42,2.93,230,0,0,0
2018-09-27 04:00:00,22.8,96.42,1.5,195,0,0,0
2018-09-27 05:00:00,22.2,96.99,0,182.5,0,0,0
2018-09-27 06:00:00,21.7,96.39,1.5,190,0,0,0
2018-09-27 07:00:00,21.7,100,1.5,150,10.5,15.5,9.5
2018-09-27 08:00:00,22.75,90.73,1.8,140,135,283,68
2018-09-27 09:00:00,24.4,87.55,0,12.31,323,509.5,114.5
2018-09-27 10:00:00,27.2,79.28,2.1,220,528,705.5,118
2018-09-27 11:00:00,28.9,72.33,3.27,210,676,784.5,121.5
2018-09-27 12:00:00,30,67.51,4.1,220,758.5,800,131.5
2018-09-27 13:00:00,31.1,63.28,2.6,200,476.5,153,353
2018-09-27 14:00:00,31.1,65.61,2.1,170,671.5,598.5,209
2018-09-27 15:00:00,31.1,59.19,4.1,200,631.5,720.5,137.5
2018-09-27 16:00:00,30.6,63.17,3.6,170,396,372,184
2018-09-27 17:00:00,28.95,71.8,2.35,170,84.5,2,84
2018-09-27 18:00:00,24.68,93.57,5.86,250,30.5,0,30.5
2018-09-27 19:00:00,23.52,93.54,1.02,120,2.5,2.5,2.5
2018-09-27 20:00:00,23.6,97.02,2.05,145,0,0,0
2018-09-27 21:00:00,24.4,93.6,2.1,150,0,0,0
2018-09-27 22:00:00,24.4,97.04,2.6,190,0,0,0
2018-09-27 23:00:00,23.73,87.46,6.03,306.67,0,0,0
2018-09-28,22.32,96.99,4.02,254,0,0,0
2018-09-28 01:00:00,22.2,96.99,0,136.92,0,0,0
2018-09-28 02:00:00,22.2,96.99,2.1,190,0,0,0
2018-09-28 03:00:00,22.2,96.99,2.1,190,0,0,0
2018-09-28 04:00:00,22.2,96.99,1.5,260,0,0,0
2018-09-28 05:00:00,22.8,96.42,2.1,210,0,0,0
2018-09-28 06:00:00,22.2,100,1.5,200,0,0,0
2018-09-28 07:00:00,22.8,96.42,0,209.23,15.5,71.5,11.5
2018-09-28 08:00:00,23.85,93.6,2.3,235,154.5,433,58
2018-09-28 09:00:00,26.1,82.07,4.1,260,355.5,664,82
2018-09-28 10:00:00,27.8,74.26,4.6,250,538.5,764.5,97
2018-09-28 11:00:00,28.9,69.66,3.1,250,681.5,817.5,106.5
2018-09-28 12:00:00,30,65.38,4.1,260,738,736,163.5
2018-09-28 13:00:00,30,61.14,4.6,270,790.5,832,122
2018-09-28 14:00:00,30.6,59.08,3.1,260,655,556.5,228.5
2018-09-28 15:00:00,30.6,56.94,3.1,290,509.5,356.5,267.5
2018-09-28 16:00:00,30.6,59.08,1.5,256.92,484.5,674,114.5
2018-09-28 17:00:00,30,61.14,3.1,300,304.5,568,89
2018-09-28 18:00:00,28.3,69.55,1.5,320,97,201.5,59
2018-09-28 19:00:00,26.7,79.21,2.1,320,6.5,33.5,6
2018-09-28 20:00:00,25.6,84.53,0,0,0,0,0
2018-09-28 21:00:00,25,90.3,0,25.38,0,0,0
2018-09-28 22:00:00,25,93.62,0,0,0,0,0
2018-09-28 23:00:00,25,90.3,0,0,0,0,0
2018-09-29,24.4,93.6,0,0,0,0,0
2018-09-29 01:00:00,24.4,90.81,1.5,30,0,0,0
2018-09-29 02:00:00,24.4,90.81,0,1.54,0,0,0
2018-09-29 03:00:00,24.4,90.81,1.5,40,0,0,0
2018-09-29 04:00:00,24.4,93.6,2.1,20,0,0,0
2018-09-29 05:00:00,23.9,96.45,1.5,30,0,0,0
2018-09-29 06:00:00,23.3,97.02,2.1,20,0,0,0
2018-09-29 07:00:00,23.3,97.02,2.1,60,8,4,8
2018-09-29 08:00:00,23.9,96.45,1.5,50,71.5,9.5,69
2018-09-29 09:00:00,24.7,90.3,1.5,60,203.5,108.5,159
2018-09-29 10:00:00,27.2,79.28,0,47.69,310.5,121,243
2018-09-29 11:00:00,28.3,72.13,2.6,60,365.5,94,300.5
2018-09-29 12:00:00,28.15,72.13,2.6,95,474.5,144.5,362.5
2018-09-29 13:00:00,27.62,82.2,2.3,148,493,142,379.5
2018-09-29 14:00:00,25.98,87.61,3.32,180,310,73,253.5
2018-09-29 15:00:00,24.7,90.81,2.85,170,402,147,300.5
2018-09-29 16:00:00,24.45,87.51,3.35,170,164,8.5,159
2018-09-29 17:00:00,23.3,93.54,2.1,160,81,3.5,79.5
2018-09-29 18:00:00,23.3,93.54,2.1,160,44.5,0,44.5
2018-09-29 19:00:00,22.8,96.42,0.75,320,2,0,2
2018-09-29 20:00:00,22.8,96.42,2.1,100,0,0,0
2018-09-29 21:00:00,22.8,96.42,0,0,0,0,0
2018-09-29 22:00:00,22.2,96.99,0,30,0,0,0
2018-09-29 23:00:00,22.6,96.42,2.07,40,0,0,0
2018-09-30,22.2,96.99,2.1,50,0,0,0
2018-09-30 01:00:00,22.2,96.99,2.6,40,0,0,0
2018-09-30 02:00:00,22.2,96.99,0,27.69,0,0,0
2018-09-30 03:00:00,21.7,93.47,2.1,50,0,0,0
2018-09-30 04:00:00,21.7,96.39,2.6,40,0,0,0
2018-09-30 05:00:00,21.1,93.44,1.5,50,0,0,0
2018-09-30 06:00:00,20.6,92.83,3.1,60,0,0,0
2018-09-30 07:00:00,20.6,92.83,3.6,50,11.5,33.5,10
2018-09-30 08:00:00,21.7,86.77,2.6,70,116.5,191.5,73
2018-09-30 09:00:00,24.4,68.79,3.1,80,335,569,101.5
2018-09-30 10:00:00,26.1,62.17,6.2,100,433.5,389.5,214.5
2018-09-30 11:00:00,27.8,58.41,5.7,100,529,325,302.5
2018-09-30 12:00:00,27.8,56.26,4.1,70,583.5,297,354
2018-09-30 13:00:00,27.8,56.26,3.6,60,547,225.5,368
2018-09-30 14:00:00,28.9,52.77,4.6,70,567,297,341.5
2018-09-30 15:00:00,28.3,54.64,4.6,80,511,360,269.5
2018-09-30 16:00:00,28.3,52.95,4.6,70,430,499.5,157.5
2018-09-30 17:00:00,27.8,54.52,3.6,60,292,535.5,94.5
2018-09-30 18:00:00,25.6,64.04,2.6,80,118.5,398.5,48.5
2018-09-30 19:00:00,23.3,73.5,1.5,70,5,29.5,4.5
2018-09-30 20:00:00,21.7,81,2.6,90,0,0,0
2018-09-30 21:00:00,20,89.94,0,6.15,0,0,0
2018-09-30 22:00:00,20,83.91,2.1,70,0,0,0
2018-09-30 23:00:00,19.4,87.1,2.1,60,0,0,0
2018-10-01,19.4,87.1,0,59.23,0,0,0
2018-10-01 01:00:00,18.9,87.05,1.5,50,0,0,0
2018-10-01 02:00:00,17.8,89.78,2.1,90,0,0,0
2018-10-01 03:00:00,17.8,93.27,2.1,50,0,0,0
2018-10-01 04:00:00,17.8,93.27,1.5,20,0,0,0
2018-10-01 05:00:00,17.8,93.27,2.1,20,0,0,0
2018-10-01 06:00:00,17.8,96.28,2.1,30,0,0,0
2018-10-01 07:00:00,18.3,93.3,2.6,20,14.5,81.5,10.5
2018-10-01 08:00:00,20,89.94,3.1,50,162.5,512.5,53.5
2018-10-01 09:00:00,23.3,73.5,2.6,70,368.5,726,76.5
2018-10-01 10:00:00,25.6,62.06,2.6,50,558,825.5,89.5
2018-10-01 11:00:00,27.2,58.27,3.1,80,705,876.5,97.5
2018-10-01 12:00:00,28.3,54.64,3.1,100,793.5,895.5,104.5
2018-10-01 13:00:00,28.9,51.14,2.1,101.54,817,897,107.5
2018-10-01 14:00:00,29.4,46.34,0,85.83,769,869.5,111
2018-10-01 15:00:00,29.4,44.6,2.1,110,666,841.5,103
2018-10-01 16:00:00,29.4,43.2,2.6,120,506,770,95
2018-10-01 17:00:00,28.9,45.91,2.6,100,312,645,79
2018-10-01 18:00:00,26.1,60.24,1.5,70,101.5,292,49
2018-10-01 19:00:00,22.8,78.66,0,100,4,16.5,4
2018-10-01 20:00:00,22.2,81.58,1.5,120,0,0,0
2018-10-01 21:00:00,21.1,87.26,0,50.77,0,0,0
2018-10-01 22:00:00,21.1,87.26,0,3.85,0,0,0
2018-10-01 23:00:00,20.6,89.98,0,0,0,0,0
2018-10-02,19.4,93.35,0,49.23,0,0,0
2018-10-02 01:00:00,19.4,93.35,0,8.46,0,0,0
2018-10-02 02:00:00,19.4,96.93,0,4.62,0,0,0
2018-10-02 03:00:00,19.4,96.93,0,0,0,0,0
2018-10-02 04:00:00,19.4,93.35,0,128.46,0,0,0
2018-10-02 05:00:00,18.9,96.31,1.5,10,0,0,0
2018-10-02 06:00:00,18.3,100,1.5,10,0,0,0
2018-10-02 07:00:00,18.9,96.31,1.5,350,13.5,73,10
2018-10-02 08:00:00,22.8,87.41,2.1,10,96.5,159.5,69
2018-10-02 09:00:00,25,78.97,1.5,83.85,277,339.5,137.5
2018-10-02 10:00:00,26.7,69.24,0,1.54,499.5,640,136.5
2018-10-02 11:00:00,28.3,60.76,2.6,20,584.5,555.5,202.5
2018-10-02 12:00:00,28.9,54.79,1.5,70,705,708.5,162
